myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
NOL8	0.699	0.304565516763285	0.398	0.304565516763285	0.883	0.787	NA
RPL31	0.699	0.295308193084105	0.398	0.295308193084105	1	1	NA
ARF1	0.699	0.28782389285237	0.398	0.28782389285237	0.967	0.953	NA
RPL13	0.699	0.251644225782707	0.398	0.251644225782707	1	0.992	NA
RAB30	0.302	-0.272922838118175	0.396	-0.272922838118175	0.45	0.724	NA
MUT	0.302	-0.282397992404795	0.396	-0.282397992404795	0.65	0.764	NA
PHF21A	0.302	-0.285184560353315	0.396	-0.285184560353315	0.85	0.945	NA
INSR	0.302	-0.319915217601925	0.396	-0.319915217601925	0.9	0.937	NA
NOVA1	0.302	-0.346908429027727	0.396	-0.346908429027727	0.6	0.787	NA
TKTL1	0.302	-0.352740264327243	0.396	-0.352740264327243	0.2	0.559	NA
AC006449.2	0.302	-0.363293427845958	0.396	-0.363293427845958	0.95	1	NA
KLF10	0.302	-0.401764337346792	0.396	-0.401764337346792	0.917	0.969	NA
ATF7IP2	0.302	-0.416000722190368	0.396	-0.416000722190368	0.5	0.764	NA
COPE	0.302	-0.4892178736225	0.396	-0.4892178736225	1	0.976	NA
SMC1B	0.302	-0.493408535535322	0.396	-0.493408535535322	0.7	0.874	NA
LINC02158	0.302	-0.718773609674102	0.396	-0.718773609674102	0.3	0.598	NA
RPRM	0.698	0.283561496427927	0.396	0.283561496427927	0.7	0.37	NA
CFDP1	0.698	0.271844814159637	0.396	0.271844814159637	0.983	0.961	NA
TRAM2	0.698	0.263979796061303	0.396	0.263979796061303	0.8	0.606	NA
RPP25L	0.698	0.257386918588906	0.396	0.257386918588906	0.717	0.394	NA
ZFHX3	0.303	-0.297825255202503	0.394	-0.297825255202503	0.833	0.921	NA
SNX30	0.303	-0.336984945363043	0.394	-0.336984945363043	0.617	0.811	NA
AKR1C8P	0.303	-0.364198011435695	0.394	-0.364198011435695	0.917	1	NA
FOXO3	0.303	-0.387315054514063	0.394	-0.387315054514063	0.65	0.85	NA
PSME2	0.697	0.371634242537123	0.394	0.371634242537123	0.8	0.575	NA
NOP16	0.697	0.286694046761419	0.394	0.286694046761419	0.817	0.598	NA
RPL23A	0.697	0.264925222391051	0.394	0.264925222391051	1	0.992	NA
PLEKHO1	0.304	-0.250509714782175	0.392	-0.250509714782175	0.517	0.764	NA
KLHDC10	0.304	-0.262107078952856	0.392	-0.262107078952856	0.5	0.717	NA
NCOR2	0.304	-0.325860585460128	0.392	-0.325860585460128	0.933	0.913	NA
SLC41A3	0.304	-0.380967986661199	0.392	-0.380967986661199	0.65	0.843	NA
GOLGA1	0.304	-0.42400279034853	0.392	-0.42400279034853	0.667	0.811	NA
TNNI3	0.304	-0.485930906610279	0.392	-0.485930906610279	0.45	0.717	NA
C19orf53	0.696	0.314775770020348	0.392	0.314775770020348	0.95	0.866	NA
RPL13P5	0.696	0.288317938038017	0.392	0.288317938038017	0.45	0.079	NA
ERAL1	0.696	0.271602444194759	0.392	0.271602444194759	0.883	0.646	NA
HSPA8	0.696	0.250447020273704	0.392	0.250447020273704	1	1	NA
C1QTNF2	0.305	-0.306759526876247	0.39	-0.306759526876247	0.933	0.992	NA
TBC1D23	0.695	0.3338327767363	0.39	0.3338327767363	0.867	0.748	NA
ZNF770	0.695	0.312462997414081	0.39	0.312462997414081	0.883	0.724	NA
MDN1	0.695	0.308017067972001	0.39	0.308017067972001	0.983	0.945	NA
MRPS7	0.695	0.267519146296201	0.39	0.267519146296201	0.933	0.772	NA
NINJ1	0.306	-0.256984706259085	0.388	-0.256984706259085	0.483	0.74	NA
ERICH5	0.306	-0.275773220599237	0.388	-0.275773220599237	0.233	0.614	NA
KLC1	0.306	-0.27857448143845	0.388	-0.27857448143845	0.883	0.913	NA
BAG6	0.306	-0.315805281842001	0.388	-0.315805281842001	0.817	0.882	NA
NAALADL2	0.306	-0.329096134581724	0.388	-0.329096134581724	0.95	0.984	NA
ABCA5	0.306	-0.341496041452976	0.388	-0.341496041452976	0.567	0.787	NA
SLC25A36	0.306	-0.347891130129669	0.388	-0.347891130129669	1	1	NA
MLH1	0.306	-0.361294116261601	0.388	-0.361294116261601	0.75	0.85	NA
SLC25A31	0.306	-0.406032173542004	0.388	-0.406032173542004	0.367	0.669	NA
IL11RA	0.306	-0.440138080557773	0.388	-0.440138080557773	0.3	0.606	NA
FBXO7	0.306	-0.440233811193623	0.388	-0.440233811193623	0.983	0.929	NA
ALDH1A1	0.306	-0.681945057809245	0.388	-0.681945057809245	0.133	0.472	NA
RNASE1	0.306	-1.60042999021625	0.388	-1.60042999021625	0.167	0.504	NA
TBRG4	0.694	0.261967744472335	0.388	0.261967744472335	0.917	0.732	NA
RPL37P2	0.694	0.26158436603578	0.388	0.26158436603578	0.967	0.961	NA
AC000089.1	0.694	0.253450746976948	0.388	0.253450746976948	0.933	0.953	NA
RPS6KA3	0.307	-0.262558211251111	0.386	-0.262558211251111	0.917	0.992	NA
GADL1	0.307	-0.265855955212308	0.386	-0.265855955212307	0.967	0.976	NA
FLYWCH2	0.307	-0.282476571506391	0.386	-0.282476571506391	0.617	0.819	NA
FAM171B	0.307	-0.29883610829076	0.386	-0.29883610829076	0.233	0.575	NA
SUPT20H	0.307	-0.309545319211413	0.386	-0.309545319211413	0.917	0.969	NA
AC124944.3	0.307	-0.322478310445064	0.386	-0.322478310445064	0.983	1	NA
SEPT6	0.307	-0.502264524259854	0.386	-0.502264524259854	0.45	0.701	NA
C8orf76	0.693	0.349024549682275	0.386	0.349024549682275	0.767	0.575	NA
PRSS23	0.693	0.300436405973205	0.386	0.300436405973205	0.733	0.512	NA
NME1	0.693	0.26854166895627	0.386	0.26854166895627	0.983	0.945	NA
RBP4	0.308	-0.293915481195381	0.384	-0.293915481195381	0.15	0.488	NA
DLC1	0.308	-0.302774429983213	0.384	-0.302774429983213	0.333	0.622	NA
AC016876.1	0.308	-0.318558811795896	0.384	-0.318558811795896	0.95	1	NA
KIAA1468	0.308	-0.35435365500947	0.384	-0.35435365500947	0.983	1	NA
RAB13	0.308	-0.356390203271737	0.384	-0.356390203271737	0.467	0.717	NA
MTRNR2L8	0.308	-0.392869867631567	0.384	-0.392869867631567	1	1	NA
NSA2	0.692	0.309931757806855	0.384	0.309931757806855	0.917	0.764	NA
TBCC	0.692	0.30396327774449	0.384	0.30396327774449	0.867	0.685	NA
CHD1L	0.692	0.297209516955757	0.384	0.297209516955757	0.883	0.772	NA
SNAPC5	0.692	0.287207300820133	0.384	0.287207300820133	0.833	0.559	NA
SLIT2	0.309	-0.285035288585495	0.382	-0.285035288585495	0.167	0.504	NA
FKBP2	0.309	-0.289195362010694	0.382	-0.289195362010694	0.867	0.898	NA
PAQR3	0.309	-0.303187452841097	0.382	-0.303187452841097	0.533	0.772	NA
KAT6B	0.309	-0.312787168080818	0.382	-0.312787168080818	0.967	0.984	NA
PRKDC	0.691	0.341100574029414	0.382	0.341100574029414	1	0.969	NA
MNAT1	0.691	0.273094035583858	0.382	0.273094035583858	0.85	0.543	NA
PDE4A	0.31	-0.262293605468736	0.38	-0.262293605468736	0.967	0.992	NA
NPAS3	0.31	-0.282905744461391	0.38	-0.282905744461391	0.917	0.984	NA
SSBP3	0.31	-0.288974743120027	0.38	-0.288974743120027	0.9	0.992	NA
NAV3	0.31	-0.289375942947389	0.38	-0.289375942947389	0.9	0.961	NA
TSPAN3	0.31	-0.291535624677378	0.38	-0.291535624677378	0.883	0.969	NA
OCIAD2	0.31	-0.298061654916169	0.38	-0.298061654916169	0.317	0.606	NA
IRAK1BP1	0.31	-0.318243362928458	0.38	-0.318243362928458	0.45	0.732	NA
NEDD8	0.69	0.267186823284747	0.38	0.267186823284747	0.983	0.937	NA
PSMC5	0.69	0.256467948277899	0.38	0.256467948277899	0.95	0.874	NA
MRPS26	0.69	0.252527700784432	0.38	0.252527700784432	0.817	0.559	NA
EIF5P1	0.311	-0.264188923527568	0.378	-0.264188923527568	0.967	0.921	NA
TTC3P1	0.311	-0.268694724414861	0.378	-0.268694724414861	0.883	0.937	NA
C1orf21	0.311	-0.27471433482493	0.378	-0.27471433482493	0.167	0.496	NA
RASA2	0.311	-0.299771185994917	0.378	-0.299771185994917	0.5	0.756	NA
HS2ST1	0.311	-0.358429280073057	0.378	-0.358429280073057	0.967	1	NA
MBNL3	0.311	-0.517411804859687	0.378	-0.517411804859687	0.35	0.63	NA
VWDE	0.311	-0.761684087273604	0.378	-0.761684087273604	1	1	NA
GCA	0.689	0.368544467987816	0.378	0.368544467987816	0.867	0.669	NA
NIF3L1	0.689	0.29767547479899	0.378	0.29767547479899	0.85	0.591	NA
GRN	0.689	0.287467709274241	0.378	0.287467709274241	1	0.89	NA
BIRC6	0.689	0.287185339428969	0.378	0.287185339428969	1	0.929	NA
CRTAP	0.689	0.273653777415097	0.378	0.273653777415097	0.933	0.89	NA
SEC61B	0.689	0.268314334046057	0.378	0.268314334046057	0.983	0.945	NA
IVNS1ABP	0.312	-0.254457888456407	0.376	-0.254457888456407	0.55	0.787	NA
RPL22L1	0.312	-0.348094954311738	0.376	-0.348094954311737	0.567	0.78	NA
MYCBP2	0.312	-0.35408802263941	0.376	-0.35408802263941	0.75	0.969	NA
CEP295	0.312	-0.433485191262278	0.376	-0.433485191262279	0.85	0.969	NA
ZC3H12B	0.312	-0.575673348686387	0.376	-0.575673348686387	1	1	NA
SNORD3A	0.688	0.791559878063066	0.376	0.791559878063066	0.75	0.551	NA
PTPN2	0.688	0.343147962395398	0.376	0.343147962395398	0.967	0.85	NA
NDUFB8	0.688	0.341094734741689	0.376	0.341094734741689	0.933	0.882	NA
ARFGEF1	0.688	0.330016145415855	0.376	0.330016145415855	0.917	0.937	NA
RHOC	0.688	0.327568288575617	0.376	0.327568288575617	0.967	0.937	NA
CSE1L	0.688	0.326283691891611	0.376	0.326283691891611	0.95	0.898	NA
RSL1D1	0.688	0.307398533927359	0.376	0.307398533927359	0.983	0.976	NA
MYCL	0.688	0.289053461738823	0.376	0.289053461738823	0.717	0.48	NA
SLIRP	0.688	0.277754679118252	0.376	0.277754679118252	0.967	0.961	NA
EIF3D	0.688	0.274811939870082	0.376	0.274811939870082	0.95	0.89	NA
SRPRA	0.688	0.256521917591829	0.376	0.256521917591829	0.933	0.772	NA
LEO1	0.688	0.252198189074486	0.376	0.252198189074486	0.783	0.48	NA
ALPPL2	0.687	0.506098761724738	0.374	0.506098761724738	0.567	0.268	NA
ATRAID	0.687	0.3393536609352	0.374	0.3393536609352	0.817	0.63	NA
TRMT10C	0.687	0.330270140211728	0.374	0.330270140211728	0.933	0.756	NA
TAGLN3	0.687	0.31949519645809	0.374	0.31949519645809	0.55	0.236	NA
ITM2B	0.687	0.279137939108365	0.374	0.279137939108365	0.983	0.969	NA
NUFIP1	0.687	0.258416449328398	0.374	0.258416449328398	0.917	0.717	NA
SEPT10	0.313	-0.287393120857501	0.374	-0.287393120857501	0.933	0.984	NA
TRDN	0.313	-0.290281616597024	0.374	-0.290281616597024	0.267	0.591	NA
TRIB2	0.313	-0.348744646442481	0.374	-0.348744646442481	0.667	0.843	NA
NOTCH2	0.313	-0.440607899228003	0.374	-0.440607899228003	0.783	0.937	NA
XAGE1B	0.313	-0.66664237262266	0.374	-0.66664237262266	0.75	0.724	NA
TRIM24	0.686	0.34446354034401	0.372	0.34446354034401	0.75	0.512	NA
C14orf119	0.686	0.316231081104686	0.372	0.316231081104686	0.867	0.74	NA
EIF2B1	0.686	0.291717123851399	0.372	0.291717123851399	0.833	0.614	NA
TOMM70	0.686	0.285244241967181	0.372	0.285244241967181	0.883	0.685	NA
NBAS	0.686	0.282668388268287	0.372	0.282668388268287	0.95	0.819	NA
TMEM87A	0.686	0.262550192454909	0.372	0.262550192454909	0.933	0.756	NA
MRPL11	0.686	0.251732936037941	0.372	0.251732936037941	0.85	0.748	NA
PLCB2	0.314	-0.251557267214334	0.372	-0.251557267214334	0.967	0.945	NA
CUL4B	0.314	-0.251671246493451	0.372	-0.251671246493451	0.5	0.74	NA
F10	0.314	-0.387137198516081	0.372	-0.387137198516081	0.967	1	NA
MGST2	0.314	-0.391557318460035	0.372	-0.391557318460035	0.417	0.677	NA
OSBPL8	0.314	-0.404448991632709	0.372	-0.404448991632709	0.867	0.866	NA
DAAM1	0.314	-0.481020856279593	0.372	-0.481020856279593	0.717	0.898	NA
ZCWPW1	0.314	-0.581427747972055	0.372	-0.581427747972055	0.967	0.929	NA
BABAM1	0.685	0.299518979159294	0.37	0.299518979159294	0.983	0.858	NA
MRPL10	0.685	0.267541555326778	0.37	0.267541555326778	0.883	0.661	NA
AC113935.1	0.685	0.262165438165023	0.37	0.262165438165023	1	0.976	NA
SLC40A1	0.315	-0.301466148843822	0.37	-0.301466148843822	0.15	0.504	NA
ZNF830	0.315	-0.307137009696188	0.37	-0.307137009696188	0.35	0.661	NA
ERCC6	0.315	-0.363331063717051	0.37	-0.363331063717051	0.983	1	NA
TMEM42	0.315	-0.39572063960043	0.37	-0.39572063960043	0.567	0.772	NA
DNAJC2	0.315	-0.447115163031857	0.37	-0.447115163031857	0.867	0.913	NA
FOS	0.315	-1.10855737277124	0.37	-1.10855737277124	0.35	0.63	NA
SOX17	0.684	0.413183902508323	0.368	0.413183902508323	0.8	0.669	NA
WDR43	0.684	0.364289396400007	0.368	0.364289396400007	0.983	0.882	NA
NIP7	0.684	0.270796220767595	0.368	0.270796220767595	0.933	0.78	NA
GNPDA2	0.316	-0.251400979299737	0.368	-0.251400979299737	0.467	0.717	NA
AGO3	0.316	-0.275190039004953	0.368	-0.275190039004953	0.9	0.929	NA
FOXP1-AS1	0.316	-0.356478917282031	0.368	-0.356478917282031	0.967	1	NA
DDX4	0.316	-0.62285314680251	0.368	-0.62285314680251	0.817	0.795	NA
CITED1	0.316	-0.770239973542655	0.368	-0.770239973542655	0.45	0.693	NA
VDAC3	0.683	0.31996426804848	0.366	0.31996426804848	0.933	0.89	NA
AC016708.1	0.683	0.295523040957486	0.366	0.295523040957486	0.567	0.276	NA
LRRC75A-AS1	0.683	0.287649797582211	0.366	0.287649797582211	0.667	0.386	NA
DCAF7	0.683	0.274463056953601	0.366	0.274463056953601	0.883	0.709	NA
MRPS18C	0.683	0.273383852555371	0.366	0.273383852555371	0.867	0.764	NA
NCBP2	0.683	0.264046284041549	0.366	0.264046284041549	0.95	0.898	NA
DTYMK	0.683	0.256071185483343	0.366	0.256071185483343	0.9	0.756	NA
AC009245.1	0.683	0.25007410374613	0.366	0.25007410374613	0.983	0.969	NA
RBM43	0.317	-0.255875757939722	0.366	-0.255875757939722	0.367	0.646	NA
PTPRD	0.317	-0.261308859068586	0.366	-0.261308859068586	0.567	0.717	NA
F8	0.317	-0.306333749721454	0.366	-0.306333749721454	0.55	0.709	NA
CHFR	0.317	-0.317732783408704	0.366	-0.317732783408704	0.967	1	NA
PSG5	0.317	-0.319346072023937	0.366	-0.319346072023937	0.967	0.984	NA
LMCD1	0.317	-0.363412137616274	0.366	-0.363412137616274	0.183	0.512	NA
RBMXP2	0.317	-0.384815199113201	0.366	-0.384815199113201	0.967	1	NA
MUM1	0.317	-0.490718559062191	0.366	-0.490718559062191	0.917	0.961	NA
EGR1	0.317	-0.583716129365037	0.366	-0.583716129365037	0.3	0.567	NA
EEA1	0.682	0.301495259347613	0.364	0.301495259347613	0.917	0.843	NA
CWC27	0.682	0.281616053475824	0.364	0.281616053475824	0.95	0.85	NA
CHCHD2	0.682	0.268143674322804	0.364	0.268143674322804	0.983	0.945	NA
TIGAR	0.682	0.26273998832243	0.364	0.26273998832243	0.717	0.528	NA
HLA-DPB1	0.318	0.36679851237751	0.364	0.36679851237751	0.117	0.488	NA
LRRC58	0.318	-0.250294300310373	0.364	-0.250294300310373	0.483	0.748	NA
TEAD1	0.318	-0.266769346919478	0.364	-0.266769346919478	0.9	0.976	NA
ETFA	0.318	-0.349068416480879	0.364	-0.349068416480878	0.683	0.819	NA
GSTA1	0.318	-1.50136010473679	0.364	-1.50136010473679	0.117	0.449	NA
MCM5	0.681	0.370094270440903	0.362	0.370094270440903	0.9	0.819	NA
TXNDC17	0.681	0.333957000629411	0.362	0.333957000629411	0.983	0.906	NA
YPEL2	0.681	0.322235637920429	0.362	0.322235637920429	0.967	0.85	NA
IWS1	0.681	0.291286362733538	0.362	0.291286362733538	0.967	0.874	NA
BRD8	0.681	0.261028100784348	0.362	0.261028100784348	0.95	0.78	NA
EIF3I	0.681	0.257813670423497	0.362	0.257813670423497	0.95	0.819	NA
SALL4	0.681	0.250857439534157	0.362	0.250857439534157	0.867	0.717	NA
VAPA	0.319	-0.304906299872644	0.362	-0.304906299872644	0.95	0.976	NA
ANKRD6	0.319	-0.328044999905239	0.362	-0.328044999905239	0.967	0.992	NA
COL21A1	0.319	-0.367395631563029	0.362	-0.367395631563029	0.233	0.512	NA
PMP22	0.319	-0.395244608491144	0.362	-0.395244608491144	0.267	0.583	NA
YBX1	0.319	-0.424537488613909	0.362	-0.424537488613909	0.983	0.945	NA
PIK3C3	0.32	-0.279643373140813	0.36	-0.279643373140813	0.783	0.921	NA
PRDX5	0.32	-0.324733972834544	0.36	-0.324733972834544	0.967	0.953	NA
MRPL51	0.32	-0.345631235462138	0.36	-0.345631235462138	0.883	0.921	NA
PDLIM1	0.679	0.264027857636554	0.358	0.264027857636554	0.9	0.693	NA
BFSP1	0.321	-0.257616417306176	0.358	-0.257616417306176	0.367	0.622	NA
LMBRD1	0.321	-0.297134487634943	0.358	-0.297134487634943	0.417	0.661	NA
PTPRZ1	0.321	-0.301056055402733	0.358	-0.301056055402733	0.25	0.52	NA
AKR1B1	0.321	-0.399590899411459	0.358	-0.399590899411459	0.933	0.913	NA
ANKRD26P1	0.678	0.366670018422992	0.356	0.366670018422992	0.65	0.441	NA
PDHA2	0.322	-0.277205478104276	0.356	-0.277205478104276	0.917	0.984	NA
EMP3	0.322	-0.321376841934889	0.356	-0.321376841934889	0.25	0.567	NA
MNS1	0.322	-0.322207335312539	0.356	-0.322207335312539	0.383	0.693	NA
RGS2	0.322	-0.343316020103279	0.356	-0.343316020103279	0.617	0.795	NA
FOSB	0.322	-0.565233103403062	0.356	-0.565233103403062	0.217	0.504	NA
APOA1	0.322	-1.26425125675723	0.356	-1.26425125675723	0.133	0.457	NA
ESCO1	0.677	0.323231555714869	0.354	0.323231555714869	1	0.913	NA
IFI16	0.677	0.316301685512296	0.354	0.316301685512296	1	0.913	NA
NOP56	0.677	0.307844802795023	0.354	0.307844802795023	0.983	0.906	NA
NOL7	0.677	0.307269069723253	0.354	0.307269069723253	0.983	0.874	NA
H2AFV	0.677	0.281353942556281	0.354	0.281353942556281	0.967	0.89	NA
NASP	0.677	0.281235334676834	0.354	0.281235334676834	1	0.953	NA
FAM122C	0.677	0.27536586553656	0.354	0.27536586553656	0.8	0.543	NA
RIF1	0.677	0.270296396151979	0.354	0.270296396151979	1	1	NA
PPIA	0.677	0.268498350754157	0.354	0.268498350754157	1	0.969	NA
ZFAND3	0.323	-0.251777513241088	0.354	-0.251777513241088	0.733	0.843	NA
EMP2	0.323	-0.25389914818096	0.354	-0.25389914818096	0.5	0.709	NA
FAM53B	0.323	-0.258871745589283	0.354	-0.258871745589283	0.533	0.732	NA
EXOC2	0.323	-0.269702444001463	0.354	-0.269702444001463	0.783	0.929	NA
TMEM45A	0.323	-0.272953229448693	0.354	-0.272953229448693	0.35	0.622	NA
ILKAP	0.323	-0.296360562459655	0.354	-0.296360562459655	0.783	0.835	NA
FAM228B	0.323	-0.303248304731624	0.354	-0.303248304731624	0.35	0.591	NA
ZBTB11	0.323	-0.314486468177753	0.354	-0.314486468177753	0.783	0.945	NA
KCTD2	0.323	-0.314902746038228	0.354	-0.314902746038228	0.6	0.772	NA
SNRPFP2	0.323	-0.35820630103677	0.354	-0.35820630103677	0.95	1	NA
KIDINS220	0.323	-0.400009278645298	0.354	-0.400009278645298	0.817	0.898	NA
PCDHB5	0.323	-0.567705307372219	0.354	-0.567705307372219	0.983	1	NA
PRIM1	0.676	0.414065701692461	0.352	0.414065701692461	0.783	0.591	NA
PCSK1N	0.676	0.314289710039101	0.352	0.314289710039101	0.967	0.898	NA
NRBP1	0.676	0.299743116317983	0.352	0.299743116317983	0.933	0.866	NA
TMEM245	0.676	0.295969679581933	0.352	0.295969679581933	0.95	0.937	NA
EPB41	0.676	0.295630669907264	0.352	0.295630669907264	0.883	0.78	NA
COX5A	0.676	0.283196463740583	0.352	0.283196463740583	1	0.882	NA
RNF125	0.676	0.269810549045665	0.352	0.269810549045665	0.733	0.457	NA
CALM2	0.676	0.266276683825036	0.352	0.266276683825036	1	1	NA
RPL37	0.676	0.264492589304775	0.352	0.264492589304775	1	0.992	NA
CYC1	0.676	0.257593281178389	0.352	0.257593281178389	0.833	0.622	NA
AC026403.1	0.676	0.250256623342242	0.352	0.250256623342242	0.983	0.969	NA
DPF3	0.324	-0.298625086759833	0.352	-0.298625086759833	0.883	0.992	NA
MPRIP	0.324	-0.359589258719055	0.352	-0.359589258719055	0.917	0.937	NA
PSIP1	0.324	-0.405385556427847	0.352	-0.405385556427847	0.983	0.929	NA
POLE	0.324	-0.661430250274375	0.352	-0.661430250274375	1	1	NA
SMCHD1	0.675	0.351516318117975	0.35	0.351516318117975	1	0.929	NA
NAXD	0.675	0.344783566677155	0.35	0.344783566677155	0.883	0.732	NA
PAK1IP1	0.675	0.283668416422307	0.35	0.283668416422307	0.817	0.724	NA
PRR13	0.675	0.278839414258883	0.35	0.278839414258883	0.8	0.543	NA
TMBIM4	0.675	0.268030974858355	0.35	0.268030974858355	0.95	0.976	NA
NVL	0.675	0.257285904504294	0.35	0.257285904504294	0.75	0.48	NA
TMA7	0.675	0.256684282048529	0.35	0.256684282048529	1	0.976	NA
NSD3	0.325	-0.292453138274593	0.35	-0.292453138274593	1	1	NA
ENO2	0.325	-0.382177414764386	0.35	-0.382177414764386	0.967	1	NA
ZFAS1	0.325	-0.491123163567593	0.35	-0.491123163567593	0.733	0.819	NA
DCAF4L1	0.325	-0.556314878071695	0.35	-0.556314878071695	0.883	0.945	NA
GMNN	0.674	0.385950239760777	0.348	0.385950239760777	0.85	0.654	NA
GSN	0.674	0.363451254507093	0.348	0.363451254507093	0.983	0.984	NA
RAD1	0.674	0.283329605625394	0.348	0.283329605625394	0.933	0.921	NA
ARPP19	0.674	0.280537795274344	0.348	0.280537795274344	0.95	0.929	NA
MYO9A	0.674	0.251793708770048	0.348	0.251793708770048	0.967	0.961	NA
DDX60	0.326	-0.251066807868176	0.348	-0.251066807868176	0.117	0.449	NA
DCAF6	0.326	-0.266428939863018	0.348	-0.266428939863018	0.767	0.898	NA
BRCA2	0.326	-0.313855552286799	0.348	-0.313855552286799	0.917	0.976	NA
ARHGEF33	0.326	-0.330352964589964	0.348	-0.330352964589964	0.633	0.795	NA
MTUS1	0.326	-0.378531531571148	0.348	-0.378531531571148	0.817	0.913	NA
TUBAP2	0.673	0.307512790615212	0.346	0.307512790615212	0.983	0.969	NA
NSD1	0.673	0.293903661963179	0.346	0.293903661963179	0.967	0.969	NA
KIAA1143	0.673	0.292139941200313	0.346	0.292139941200313	0.95	0.89	NA
CNOT6L	0.327	-0.279041111932055	0.346	-0.279041111932055	0.65	0.803	NA
LLPH	0.327	-0.290875871124236	0.346	-0.290875871124236	0.967	1	NA
MT2A	0.672	0.356271495062076	0.344	0.356271495062076	0.683	0.433	NA
SAE1	0.672	0.341720075778251	0.344	0.341720075778251	0.917	0.874	NA
ATP6V1E1	0.672	0.292506935340352	0.344	0.292506935340352	0.95	0.874	NA
FAM96B	0.672	0.271641922108521	0.344	0.271641922108521	0.967	0.913	NA
RSPRY1	0.672	0.270660915119337	0.344	0.270660915119337	0.933	0.961	NA
OXR1	0.328	-0.297133403840102	0.344	-0.297133403840102	0.683	0.827	NA
POLI	0.328	-0.297464411498868	0.344	-0.297464411498868	0.683	0.819	NA
AXL	0.328	-0.297475248049035	0.344	-0.297475248049035	0.133	0.457	NA
PRKAR2B	0.328	-0.298282646452453	0.344	-0.298282646452453	0.433	0.654	NA
ZNF148	0.328	-0.299105089204039	0.344	-0.299105089204039	0.967	1	NA
ALDH2	0.328	-0.303429206409516	0.344	-0.303429206409516	0.467	0.661	NA
ARID4B	0.328	-0.306669058652505	0.344	-0.306669058652505	0.933	0.992	NA
JMJD1C	0.328	-0.310968351507501	0.344	-0.310968351507501	0.983	0.953	NA
SDHAF3	0.328	-0.322464246871871	0.344	-0.322464246871871	0.55	0.811	NA
IFI27L2	0.328	-0.349319404771393	0.344	-0.349319404771393	0.233	0.52	NA
SOX9	0.328	-0.352173255565506	0.344	-0.352173255565506	0.183	0.465	NA
GOLIM4	0.328	-0.379273587002477	0.344	-0.379273587002477	0.783	0.835	NA
AASDH	0.671	0.296967321285261	0.342	0.296967321285261	0.9	0.756	NA
SRPRB	0.671	0.280290084879045	0.342	0.280290084879045	0.917	0.772	NA
RPP40	0.671	0.255389258238727	0.342	0.255389258238727	0.8	0.535	NA
ELP6	0.671	0.252398376330386	0.342	0.252398376330386	0.883	0.693	NA
AC104162.1	0.329	-0.268282411452392	0.342	-0.268282411452392	0.9	0.961	NA
DOPEY1	0.329	-0.278328321154027	0.342	-0.278328321154027	0.367	0.646	NA
TDRD3	0.329	-0.299439586161942	0.342	-0.299439586161942	0.9	0.945	NA
SMYD2	0.329	-0.303471802925417	0.342	-0.303471802925417	0.783	0.874	NA
FAM111A	0.329	-0.310368621998165	0.342	-0.310368621998165	0.117	0.433	NA
FRMD4B	0.329	-0.331021555701984	0.342	-0.331021555701984	0.15	0.441	NA
REEP1	0.329	-0.398804947227412	0.342	-0.398804947227412	0.35	0.646	NA
ZFP36	0.329	-0.403959464491476	0.342	-0.403959464491476	0.167	0.472	NA
PDCD4	0.329	-0.450126611913525	0.342	-0.450126611913525	0.917	0.898	NA
MCM7	0.67	0.41133849140199	0.34	0.41133849140199	0.883	0.843	NA
ASH2L	0.67	0.409831773500673	0.34	0.409831773500673	0.917	0.882	NA
TUBG1	0.67	0.314860449768983	0.34	0.314860449768983	0.917	0.803	NA
APMAP	0.67	0.302781094584489	0.34	0.302781094584489	0.95	0.89	NA
AGL	0.67	0.283015362965596	0.34	0.283015362965596	0.817	0.795	NA
NECAP2	0.67	0.282549552006468	0.34	0.282549552006468	0.917	0.803	NA
PGM2	0.67	0.27574644176887	0.34	0.27574644176887	0.8	0.709	NA
ANKRD36	0.67	0.274316387075903	0.34	0.274316387075903	0.9	0.795	NA
SH3RF1	0.33	-0.257862523041742	0.34	-0.257862523041742	0.3	0.591	NA
NCK2	0.33	-0.263850799558689	0.34	-0.263850799558689	0.433	0.709	NA
PDGFRB	0.33	-0.270126221750542	0.34	-0.270126221750542	0.367	0.606	NA
ALKBH5	0.33	-0.282568571685711	0.34	-0.282568571685711	0.9	1	NA
ZNF267	0.33	-0.319942162830664	0.34	-0.319942162830664	0.983	1	NA
KIF3A	0.33	-0.396228115753467	0.34	-0.396228115753467	0.967	0.843	NA
INHBB	0.33	-0.443112479153033	0.34	-0.443112479153033	0.417	0.622	NA
RAB11FIP4	0.669	0.268972444490806	0.338	0.268972444490806	0.833	0.843	NA
SFRP1	0.331	-0.436565224147614	0.338	-0.436565224147614	0.2	0.472	NA
COL1A1	0.331	-1.01719260370075	0.338	-1.01719260370075	0.367	0.583	NA
ORC3	0.668	0.287900464007627	0.336	0.287900464007627	0.867	0.701	NA
ACP1	0.668	0.275989432458515	0.336	0.275989432458515	0.967	0.961	NA
NOB1	0.668	0.271457656794749	0.336	0.271457656794749	0.883	0.811	NA
TSN	0.668	0.250471980904434	0.336	0.250471980904434	0.967	0.874	NA
MAL2	0.332	-0.250702546295837	0.336	-0.250702546295838	0.25	0.528	NA
