myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
FMN1	0.697	0.300194852174291	0.394	0.300194852174291	0.943	0.869	NA
GABRG2	0.697	0.291477560229972	0.394	0.291477560229972	0.761	0.586	NA
FIS1	0.697	0.276924285503964	0.394	0.276924285503964	1	0.869	NA
MAPK8	0.697	0.266092153081712	0.394	0.266092153081712	0.75	0.515	NA
GPR108	0.697	0.260137931218098	0.394	0.260137931218098	0.841	0.636	NA
WDR24	0.304	-0.257945703641052	0.392	-0.257945703641052	0.898	0.949	NA
ERBB3	0.304	-0.263564190180895	0.392	-0.263564190180895	0.648	0.828	NA
GGCX	0.304	-0.280212253611584	0.392	-0.280212253611584	0.648	0.828	NA
AUP1	0.304	-0.350948922779394	0.392	-0.350948922779394	0.716	0.808	NA
FTL	0.304	-0.402605716130385	0.392	-0.402605716130385	1	0.97	NA
ARPC1B	0.304	-0.725697520191361	0.392	-0.725697520191361	0.545	0.677	NA
ZNF267	0.696	0.302558596205289	0.392	0.302558596205289	1	0.99	NA
ZC3H8	0.696	0.299699046884711	0.392	0.299699046884711	0.966	0.828	NA
BX679664.1	0.696	0.280734679109832	0.392	0.280734679109833	1	0.949	NA
XPNPEP3	0.696	0.280645033270233	0.392	0.280645033270233	0.898	0.707	NA
PRDX5	0.696	0.272444347232272	0.392	0.272444347232272	1	0.919	NA
HLCS	0.696	0.270814058839633	0.392	0.270814058839633	0.864	0.707	NA
SERPINI1	0.696	0.267595003904723	0.392	0.267595003904723	0.977	0.626	NA
MIIP	0.696	0.263684341531502	0.392	0.263684341531502	0.955	0.727	NA
NMRAL1	0.305	-0.278742368744754	0.39	-0.278742368744754	0.432	0.717	NA
PODXL	0.305	-0.291066266422463	0.39	-0.291066266422463	0.545	0.798	NA
ZNF649	0.305	-0.325980523364985	0.39	-0.325980523364985	0.386	0.667	NA
EIF2S3	0.305	-0.372564050988635	0.39	-0.372564050988636	0.614	0.778	NA
ATRAID	0.305	-0.476122612046097	0.39	-0.476122612046097	0.591	0.778	NA
CPEB1	0.695	0.325501811555258	0.39	0.325501811555258	1	0.919	NA
RP9	0.695	0.305924446052718	0.39	0.305924446052718	0.852	0.626	NA
CFAP36	0.695	0.304838804525526	0.39	0.304838804525526	0.875	0.657	NA
RPS5	0.695	0.299388400883485	0.39	0.299388400883485	1	0.98	NA
TRIP11	0.695	0.294786003922039	0.39	0.294786003922039	0.989	0.879	NA
FAM204A	0.695	0.284854045714828	0.39	0.284854045714828	0.989	0.939	NA
NEK1	0.695	0.282134626947604	0.39	0.282134626947604	0.977	0.818	NA
OAZ2	0.306	-0.292344587371006	0.388	-0.292344587371006	0.955	0.949	NA
AP000936.3	0.694	0.397575315989255	0.388	0.397575315989255	1	0.97	NA
RGS22	0.694	0.328642142378009	0.388	0.328642142378009	0.568	0.232	NA
GPKOW	0.694	0.314439035199882	0.388	0.314439035199882	0.682	0.343	NA
SCAPER	0.694	0.30418735002152	0.388	0.30418735002152	1	0.899	NA
PLEKHA1	0.694	0.281995947590963	0.388	0.281995947590963	1	0.929	NA
MAPK1	0.694	0.278092747441425	0.388	0.278092747441425	0.966	0.859	NA
EBNA1BP2	0.694	0.269724668566523	0.388	0.269724668566523	0.989	0.778	NA
SCOC	0.694	0.266064259963458	0.388	0.266064259963458	0.943	0.697	NA
GPI	0.694	0.258545809309365	0.388	0.258545809309365	0.989	0.798	NA
SLC25A11	0.307	-0.320618433596565	0.386	-0.320618433596565	0.341	0.636	NA
PRPF4B	0.307	-0.474598691235421	0.386	-0.474598691235421	0.977	0.96	NA
MRPL34	0.307	-0.487531170146687	0.386	-0.487531170146687	0.591	0.747	NA
SPESP1	0.693	0.295377835864577	0.386	0.295377835864577	0.83	0.596	NA
CTR9	0.693	0.267111249387822	0.386	0.267111249387822	1	0.96	NA
CHMP2A	0.693	0.265505662656048	0.386	0.265505662656048	0.909	0.717	NA
NUP37	0.693	0.256642583541214	0.386	0.256642583541214	0.932	0.687	NA
AC004801.4	0.308	-0.336709853442295	0.384	-0.336709853442295	0.977	0.98	NA
RBX1	0.692	0.324382909093619	0.384	0.324382909093619	0.989	0.889	NA
SKIV2L2	0.692	0.320404255953769	0.384	0.320404255953769	1	0.949	NA
EFR3A	0.692	0.309827660287866	0.384	0.309827660287866	0.864	0.657	NA
SNRK	0.692	0.272626502227183	0.384	0.272626502227183	0.841	0.626	NA
RNF2	0.692	0.268638703653841	0.384	0.268638703653841	0.989	0.737	NA
SSNA1	0.692	0.259748501254352	0.384	0.259748501254352	0.943	0.727	NA
AC131235.1	0.309	-0.260613364832168	0.382	-0.260613364832168	0.977	0.929	NA
RPS3A	0.309	-0.304429720400428	0.382	-0.304429720400428	1	1	NA
RPL31	0.309	-0.319275547565693	0.382	-0.319275547565693	1	1	NA
TPM2	0.309	-0.32808179658794	0.382	-0.32808179658794	0.966	0.97	NA
SEC62	0.309	-0.350416240881008	0.382	-0.350416240881008	1	0.97	NA
SLC22A17	0.309	-0.402421979546834	0.382	-0.402421979546834	1	0.98	NA
PTPRS	0.309	-0.450149873240334	0.382	-0.450149873240334	1	0.99	NA
PXDN	0.309	-0.578474591101393	0.382	-0.578474591101393	0.739	0.889	NA
ATP2B4	0.309	-0.630459078018253	0.382	-0.630459078018253	0.818	0.889	NA
ELOA	0.691	0.332091090304958	0.382	0.332091090304958	0.955	0.808	NA
RNMT	0.691	0.323598027050655	0.382	0.323598027050655	0.977	0.848	NA
XPC	0.691	0.275489852865071	0.382	0.275489852865071	0.977	0.758	NA
R3HCC1L	0.691	0.274249720395024	0.382	0.274249720395024	0.898	0.657	NA
TRIM44	0.691	0.258457065114649	0.382	0.258457065114649	0.886	0.768	NA
ZMIZ1	0.31	-0.282182581575177	0.38	-0.282182581575177	0.545	0.798	NA
YWHAQ	0.31	-0.303599101887247	0.38	-0.303599101887247	0.989	0.929	NA
CTNNB1	0.31	-0.335469542428201	0.38	-0.335469542428201	0.807	0.879	NA
SRSF4	0.31	-0.359576111349804	0.38	-0.359576111349804	0.818	0.899	NA
RPS4X	0.31	-0.394538126507731	0.38	-0.394538126507731	1	0.96	NA
AC004890.1	0.31	-0.411541222875253	0.38	-0.411541222875253	0.966	0.889	NA
PTPN11	0.31	-0.452539577473603	0.38	-0.452539577473603	0.989	0.99	NA
ELOVL6	0.31	-0.551167004543091	0.38	-0.551167004543091	0.58	0.737	NA
KHDC3L	0.31	-1.17481105076486	0.38	-1.17481105076486	0.295	0.545	NA
ABI2	0.69	0.304318698458603	0.38	0.304318698458603	1	0.929	NA
SRPK1	0.69	0.263833908576975	0.38	0.263833908576975	0.989	0.96	NA
PNN	0.311	-0.354392152662022	0.378	-0.354392152662022	0.966	0.929	NA
TMEM147	0.311	-0.430278745684027	0.378	-0.430278745684027	0.795	0.869	NA
GLO1	0.311	-0.66363301148857	0.378	-0.66363301148857	0.455	0.677	NA
PDCD5	0.689	0.329194389156849	0.378	0.329194389156849	1	0.97	NA
ANKRD12	0.689	0.291293969595321	0.378	0.291293969595321	1	0.949	NA
SPCS1	0.689	0.282137456645092	0.378	0.282137456645092	0.989	0.808	NA
MAP3K20-AS1	0.689	0.279536026644836	0.378	0.279536026644836	0.557	0.242	NA
KIAA2012	0.689	0.278325144305691	0.378	0.278325144305691	0.568	0.283	NA
SNX5	0.689	0.270667020535308	0.378	0.270667020535308	1	0.909	NA
PRPF6	0.689	0.261649904666838	0.378	0.261649904666838	0.977	0.828	NA
HACL1	0.689	0.259257153838123	0.378	0.259257153838123	0.909	0.677	NA
TRAM2-AS1	0.689	0.254775625149862	0.378	0.254775625149862	0.534	0.212	NA
FEZ2	0.312	-0.263316141813382	0.376	-0.263316141813382	0.909	0.899	NA
NDUFA4	0.312	-0.294147667258299	0.376	-0.294147667258299	1	0.97	NA
PSMB5	0.312	-0.308056166396915	0.376	-0.308056166396915	0.966	0.869	NA
AC018868.1	0.312	-0.351987361964815	0.376	-0.351987361964815	0.989	0.949	NA
GATA4	0.312	-0.382224215548613	0.376	-0.382224215548613	0.614	0.768	NA
GALNS	0.688	0.336276728449636	0.376	0.336276728449636	0.682	0.434	NA
NANOS2	0.688	0.30397593895267	0.376	0.30397593895267	0.477	0.131	NA
ZC3H13	0.688	0.290354290159594	0.376	0.290354290159594	1	0.96	NA
METAP1	0.688	0.281125037399979	0.376	0.281125037399979	0.898	0.636	NA
SNRPF	0.688	0.267440464122451	0.376	0.267440464122451	1	0.798	NA
SNU13	0.688	0.265720950715525	0.376	0.265720950715525	1	0.949	NA
ISCA1	0.688	0.263346638446469	0.376	0.263346638446469	0.955	0.768	NA
PSMD10	0.688	0.257057786845179	0.376	0.257057786845179	0.898	0.697	NA
SAV1	0.687	0.349721277584887	0.374	0.349721277584887	0.852	0.717	NA
TJP2	0.687	0.299366692307847	0.374	0.299366692307847	0.886	0.758	NA
PCDHB7	0.313	-0.297722929113152	0.374	-0.297722929113152	0.92	0.939	NA
ARF4	0.313	-0.351125809513887	0.374	-0.351125809513887	0.989	0.919	NA
NRDC	0.313	-0.384751658672931	0.374	-0.384751658672931	0.898	0.929	NA
MRPL15	0.313	-0.511884208711174	0.374	-0.511884208711174	0.739	0.798	NA
MED4	0.686	0.343855513062803	0.372	0.343855513062803	1	0.828	NA
MPHOSPH6	0.686	0.30395000887469	0.372	0.30395000887469	0.989	0.768	NA
AC099560.2	0.686	0.299515270508977	0.372	0.299515270508977	1	0.99	NA
FAM162A	0.686	0.280186132238123	0.372	0.280186132238123	0.932	0.717	NA
NIPBL	0.686	0.278407830703825	0.372	0.278407830703825	1	0.919	NA
MAP4K4	0.686	0.256969134880431	0.372	0.256969134880431	1	0.97	NA
GTPBP8	0.686	0.251274455966788	0.372	0.251274455966788	0.864	0.606	NA
SERINC1	0.314	-0.323689110378322	0.372	-0.323689110378322	0.5	0.727	NA
PMF1	0.314	-0.343942577690418	0.372	-0.343942577690418	0.784	0.859	NA
AKAP9	0.314	-0.359366532931773	0.372	-0.359366532931773	0.977	0.99	NA
FSCN1	0.314	-0.372185710923222	0.372	-0.372185710923222	0.443	0.697	NA
TUBA1A	0.314	-0.608283330870649	0.372	-0.608283330870649	1	0.97	NA
RLF	0.685	0.300448550110882	0.37	0.300448550110882	0.955	0.717	NA
SIPA1L1	0.685	0.285872085636015	0.37	0.285872085636015	0.943	0.879	NA
CABLES1	0.685	0.273659098297911	0.37	0.273659098297911	0.58	0.343	NA
TRIM28	0.685	0.271602490177195	0.37	0.271602490177195	0.989	0.788	NA
RCN2	0.685	0.261206852322765	0.37	0.261206852322765	0.966	0.788	NA
AC116036.2	0.315	-0.317113032088389	0.37	-0.317113032088389	0.92	0.96	NA
CCPG1	0.315	-0.337661280925299	0.37	-0.337661280925299	0.42	0.687	NA
SNRPE	0.315	-0.346019385338099	0.37	-0.346019385338099	1	0.949	NA
COA1	0.315	-0.356877610508187	0.37	-0.356877610508187	0.92	0.99	NA
MRPS18B	0.315	-0.370040396610987	0.37	-0.370040396610987	0.943	0.889	NA
IDH1	0.315	-0.378082411742036	0.37	-0.378082411742036	0.761	0.808	NA
S100A13	0.315	-0.384941570956388	0.37	-0.384941570956388	0.625	0.758	NA
MRPS35	0.315	-0.413694079398183	0.37	-0.413694079398183	0.534	0.727	NA
MATN2	0.315	-0.767172525985542	0.37	-0.767172525985542	0.352	0.626	NA
CDKL2	0.684	0.299480779684828	0.368	0.299480779684828	0.545	0.253	NA
TSG101	0.684	0.297561796489694	0.368	0.297561796489694	1	0.859	NA
CDC123	0.684	0.291667099770259	0.368	0.291667099770259	1	0.848	NA
AC011840.1	0.684	0.262984019852484	0.368	0.262984019852484	0.659	0.313	NA
LANCL2	0.684	0.25932032239827	0.368	0.25932032239827	0.932	0.848	NA
PARK7	0.684	0.258820743736195	0.368	0.258820743736195	1	0.96	NA
SYT10	0.684	0.258073688348238	0.368	0.258073688348238	0.443	0.111	NA
PHF3	0.684	0.257077171105207	0.368	0.257077171105207	0.989	0.98	NA
OTUD4	0.684	0.253568852870537	0.368	0.253568852870536	0.989	0.848	NA
TTTY15	0.316	-0.327841789289813	0.368	-0.327841789289813	0.58	0.737	NA
SEC61B	0.316	-0.452651460552058	0.368	-0.452651460552058	0.977	0.939	NA
PRPS2	0.316	-0.496846692550806	0.368	-0.496846692550806	0.534	0.768	NA
TGS1	0.683	0.314265292514057	0.366	0.314265292514057	0.989	0.899	NA
AADAT	0.683	0.312483913542808	0.366	0.312483913542808	0.625	0.404	NA
AKIRIN1	0.683	0.27905348772095	0.366	0.27905348772095	0.977	0.798	NA
ATP6V1D	0.683	0.270671391424393	0.366	0.270671391424393	0.989	0.919	NA
FAM9B	0.683	0.261972835213936	0.366	0.261972835213936	0.682	0.525	NA
CLEC4C	0.683	0.251998668515447	0.366	0.251998668515447	0.477	0.131	NA
TIMM50	0.317	-0.275514113531611	0.366	-0.275514113531611	0.886	0.909	NA
C1orf123	0.317	-0.385826786766528	0.366	-0.385826786766528	0.682	0.848	NA
MEG8	0.317	-0.447405854749832	0.366	-0.447405854749832	0.693	0.798	NA
DDX17	0.317	-0.499174354033901	0.366	-0.499174354033901	0.989	0.939	NA
KRTAP5-7	0.317	-0.523547018516664	0.366	-0.523547018516664	1	1	NA
MRPL36	0.682	0.297971018641868	0.364	0.297971018641868	1	0.818	NA
ANXA7	0.682	0.283183515524325	0.364	0.283183515524325	0.977	0.808	NA
HACD4	0.682	0.273035684979123	0.364	0.273035684979123	0.864	0.778	NA
NDUFB6	0.682	0.26935699263752	0.364	0.26935699263752	1	0.879	NA
FH	0.682	0.261428887300037	0.364	0.261428887300037	0.886	0.778	NA
GRSF1	0.682	0.257245233217692	0.364	0.257245233217692	0.977	0.869	NA
AC074033.1	0.318	-0.283935157084769	0.364	-0.283935157084769	0.989	0.909	NA
C1GALT1C1	0.318	-0.324812892518247	0.364	-0.324812892518247	0.341	0.636	NA
RSRP1	0.318	-0.327041856986376	0.364	-0.327041856986376	0.875	0.909	NA
EIF3A	0.318	-0.343617132976187	0.364	-0.343617132976187	0.977	0.97	NA
LINC00710	0.318	-0.345414314447524	0.364	-0.345414314447524	0.977	0.919	NA
TPI1	0.318	-0.349784256799097	0.364	-0.349784256799097	0.989	0.949	NA
ALDH7A1	0.318	-0.359883756272695	0.364	-0.359883756272695	0.852	0.879	NA
C8orf59	0.318	-0.388943412238643	0.364	-0.388943412238643	0.773	0.808	NA
TFCP2L1	0.318	-0.468127500911364	0.364	-0.468127500911364	0.705	0.778	NA
FAM161A	0.318	-0.494547463643805	0.364	-0.494547463643805	0.534	0.768	NA
AC021755.1	0.318	-0.536612002616938	0.364	-0.536612002616938	1	0.99	NA
RBPJ	0.681	0.314296080550998	0.362	0.314296080550998	1	0.919	NA
EEF1B2	0.681	0.312538852922351	0.362	0.312538852922351	1	0.929	NA
TTC1	0.681	0.29334022452591	0.362	0.29334022452591	1	0.788	NA
LPIN2	0.681	0.27329394579995	0.362	0.27329394579995	0.977	0.848	NA
AC007969.1	0.319	-0.280183891320131	0.362	-0.280183891320131	1	0.98	NA
RPL5	0.319	-0.280539408417451	0.362	-0.280539408417451	1	0.99	NA
RPS3AP25	0.319	-0.313787730081025	0.362	-0.313787730081025	1	0.939	NA
SCD	0.319	-0.421714359914726	0.362	-0.421714359914726	0.773	0.848	NA
HMGN1	0.319	-0.460805876450585	0.362	-0.460805876450585	0.977	0.98	NA
VCL	0.319	-0.546620987664969	0.362	-0.546620987664969	0.773	0.859	NA
RNPEP	0.319	-0.585487642397519	0.362	-0.585487642397519	0.602	0.717	NA
SLC39A9	0.319	-0.664013950663329	0.362	-0.664013950663329	1	0.97	NA
SHOC2	0.68	0.317061728700943	0.36	0.317061728700943	0.977	0.828	NA
SUMO3	0.68	0.257210251672663	0.36	0.257210251672663	0.989	0.838	NA
GGCT	0.32	-0.414471382338181	0.36	-0.414471382338181	0.398	0.657	NA
NPC2	0.32	-0.435926328259454	0.36	-0.435926328259454	0.955	0.859	NA
SOX13	0.32	-0.645016011296676	0.36	-0.645016011296676	1	0.99	NA
RAD17	0.679	0.324101026335265	0.358	0.324101026335265	0.989	0.808	NA
KIAA0368	0.679	0.311906544065329	0.358	0.311906544065329	0.92	0.747	NA
ZNF675	0.679	0.297469536438205	0.358	0.297469536438205	0.795	0.556	NA
RANBP17	0.679	0.283315186445553	0.358	0.283315186445553	0.92	0.828	NA
SETX	0.679	0.271976603308173	0.358	0.271976603308173	0.955	0.828	NA
HAUS6	0.679	0.260300001982019	0.358	0.260300001982019	0.989	0.919	NA
G6PC3	0.321	-0.251960677479141	0.358	-0.251960677479141	0.682	0.808	NA
SLC35A2	0.321	-0.331216637030536	0.358	-0.331216637030536	0.33	0.586	NA
RPS3AP26	0.321	-0.358538484777307	0.358	-0.358538484777307	1	0.96	NA
CNPY3	0.321	-0.376748834324346	0.358	-0.376748834324346	0.602	0.737	NA
ANKRD36C	0.321	-0.602844777085235	0.358	-0.602844777085235	0.807	0.899	NA
SH3BGRL	0.321	-0.668871721378301	0.358	-0.668871721378301	0.318	0.596	NA
AC145207.5	0.321	-0.829986372784264	0.358	-0.829986372784264	1	0.99	NA
PARP1	0.678	0.332028805776769	0.356	0.332028805776769	1	0.929	NA
OTUD6B-AS1	0.678	0.312985493865367	0.356	0.312985493865367	1	0.808	NA
PAPOLA	0.678	0.283438427509058	0.356	0.283438427509058	1	0.929	NA
RPL15	0.322	-0.263004677039237	0.356	-0.263004677039237	1	0.99	NA
PGM2	0.322	-0.315850317371497	0.356	-0.315850317371497	0.648	0.818	NA
TOR1B	0.322	-0.315876810110359	0.356	-0.315876810110359	0.989	0.939	NA
EMC7	0.322	-0.330497725353148	0.356	-0.330497725353148	0.227	0.525	NA
MYDGF	0.322	-0.403426503651152	0.356	-0.403426503651152	0.614	0.788	NA
HIGD2A	0.322	-0.40709745799292	0.356	-0.40709745799292	0.852	0.818	NA
KDM7A	0.677	0.306477334656065	0.354	0.306477334656065	0.852	0.717	NA
FGF9	0.677	0.267299931274012	0.354	0.267299931274012	0.818	0.657	NA
MRPL39	0.677	0.264138750248976	0.354	0.264138750248976	0.932	0.717	NA
BSDC1	0.677	0.263877283300483	0.354	0.263877283300483	0.966	0.929	NA
LRPAP1	0.323	-0.274396098994255	0.354	-0.274396098994255	0.795	0.879	NA
RPL39P3	0.323	-0.314620080194638	0.354	-0.314620080194638	0.977	0.96	NA
POP4	0.323	-0.319262325759362	0.354	-0.319262325759362	0.5	0.707	NA
ACADVL	0.323	-0.334482502342947	0.354	-0.334482502342947	0.511	0.717	NA
FAU	0.323	-0.336417842555841	0.354	-0.336417842555841	1	0.96	NA
SCAF11	0.323	-0.745613859290491	0.354	-0.745613859290491	1	1	NA
TNPO1	0.676	0.322404050997936	0.352	0.322404050997936	1	0.889	NA
RAN	0.676	0.294131633006279	0.352	0.294131633006279	1	0.97	NA
CD58	0.676	0.255314831837539	0.352	0.255314831837539	0.5	0.182	NA
WBP4	0.676	0.250383134810164	0.352	0.250383134810164	1	0.717	NA
TPP1	0.324	-0.351074083763607	0.352	-0.351074083763607	0.239	0.505	NA
HHLA3	0.324	-0.500915898821858	0.352	-0.500915898821858	1	0.98	NA
ARID5B	0.324	-0.554000122205204	0.352	-0.554000122205204	0.818	0.899	NA
BFAR	0.324	-0.566322497296237	0.352	-0.566322497296237	0.568	0.657	NA
NANOS3	0.324	-1.10736133689754	0.352	-1.10736133689754	0.364	0.545	NA
RNF167	0.675	0.282189497019177	0.35	0.282189497019177	0.966	0.818	NA
MRPS23	0.675	0.276748010958751	0.35	0.276748010958751	0.977	0.859	NA
CELF1	0.675	0.258835264124784	0.35	0.258835264124784	1	0.949	NA
NBEAL2	0.325	-0.275702691525806	0.35	-0.275702691525806	0.955	0.949	NA
DAD1	0.325	-0.340797476240484	0.35	-0.340797476240484	1	0.929	NA
NDUFAF3	0.325	-0.417991179919815	0.35	-0.417991179919815	0.648	0.727	NA
COMT	0.325	-0.56357993852645	0.35	-0.56357993852645	0.227	0.535	NA
CABYR	0.325	-0.575950934773187	0.35	-0.575950934773187	0.318	0.566	NA
CUL2	0.674	0.275294750927495	0.348	0.275294750927495	0.977	0.828	NA
CFAP53	0.674	0.271007158430325	0.348	0.271007158430325	0.614	0.313	NA
PCCB	0.674	0.264961326241475	0.348	0.264961326241475	1	0.869	NA
COA3	0.326	-0.293810555639202	0.348	-0.293810555639202	0.466	0.697	NA
TCF25	0.326	-0.362714522300138	0.348	-0.362714522300138	0.92	0.919	NA
CAMK2D	0.326	-0.382984920325725	0.348	-0.382984920325725	0.557	0.747	NA
RPS23	0.326	-0.413961908131811	0.348	-0.413961908131811	1	0.949	NA
DPY30	0.326	-0.523710917076559	0.348	-0.523710917076559	0.909	0.828	NA
ESS2	0.326	-0.74055567149833	0.348	-0.74055567149833	1	0.99	NA
CDK6	0.673	0.255337913802813	0.346	0.255337913802813	0.92	0.859	NA
AC104229.1	0.327	-0.289193245352228	0.346	-0.289193245352228	0.864	0.929	NA
ZNF300P1	0.327	-0.292828731517715	0.346	-0.292828731517715	0.136	0.465	NA
INO80D	0.327	-0.304704719655252	0.346	-0.304704719655252	0.83	0.929	NA
ZFP42	0.327	-0.318720601278495	0.346	-0.318720601278495	0.307	0.545	NA
RABGGTB	0.327	-0.353949897076609	0.346	-0.353949897076609	0.511	0.677	NA
KIF26B	0.327	-0.467575501761673	0.346	-0.467575501761673	1	0.98	NA
ABHD3	0.327	-0.563008567424347	0.346	-0.563008567424347	1	0.99	NA
CTNNAL1	0.327	-0.774750530731025	0.346	-0.774750530731025	0.489	0.687	NA
XRCC6	0.672	0.256276170460957	0.344	0.256276170460957	1	0.99	NA
TIMM17B	0.328	-0.31735629503246	0.344	-0.31735629503246	0.841	0.879	NA
RPS3AP6	0.328	-0.330552274850687	0.344	-0.330552274850687	1	0.97	NA
PHB2	0.328	-0.334647447675761	0.344	-0.334647447675761	0.852	0.869	NA
HMGCR	0.328	-0.336570188889141	0.344	-0.336570188889141	0.807	0.889	NA
RPL8	0.328	-0.352778360576147	0.344	-0.352778360576147	1	1	NA
TM9SF2	0.328	-0.379957140224505	0.344	-0.379957140224505	0.966	0.879	NA
PRR13	0.328	-0.406157510479494	0.344	-0.406157510479494	0.534	0.707	NA
LTBP4	0.328	-0.415586119525926	0.344	-0.415586119525926	0.477	0.727	NA
GTF2A2	0.671	0.252665427131705	0.342	0.252665427131705	1	0.929	NA
VEZT	0.329	-0.288171932718855	0.342	-0.288171932718855	0.693	0.859	NA
OLFML3	0.329	-0.312872433803006	0.342	-0.312872433803006	0.159	0.465	NA
DGLUCY	0.329	-0.387237140262548	0.342	-0.387237140262548	0.489	0.697	NA
DMD	0.329	-0.734862851318583	0.342	-0.734862851318583	0.943	0.929	NA
POU5F1	0.329	-1.29093759968482	0.342	-1.29093759968482	0.455	0.586	NA
CENPJ	0.67	0.300700982771748	0.34	0.300700982771748	0.955	0.778	NA
RTN4	0.67	0.294799366645087	0.34	0.294799366645087	0.955	0.838	NA
PPIL4	0.67	0.27883074616431	0.34	0.27883074616431	0.932	0.737	NA
RSU1	0.67	0.275812832856697	0.34	0.275812832856697	0.989	0.869	NA
NUDCD1	0.67	0.275431480674326	0.34	0.275431480674326	0.909	0.747	NA
CLPTM1L	0.67	0.267279499905921	0.34	0.267279499905921	0.852	0.657	NA
RBM25	0.67	0.258107328349471	0.34	0.258107328349471	1	0.99	NA
RPS3AP5	0.33	-0.272318143884286	0.34	-0.272318143884286	1	0.96	NA
TRIO	0.33	-0.291245554738966	0.34	-0.291245554738966	0.989	0.97	NA
HSD17B12	0.33	-0.347477981825191	0.34	-0.347477981825191	0.773	0.869	NA
TIMM10B	0.33	-0.355192346999874	0.34	-0.355192346999874	0.636	0.747	NA
SKA2	0.33	-0.400368455013077	0.34	-0.400368455013077	0.602	0.717	NA
VMP1	0.33	-0.430003025824685	0.34	-0.430003025824685	1	0.97	NA
PPM1K	0.33	-0.472349166087879	0.34	-0.472349166087879	1	1	NA
MFAP3L	0.669	0.302371708492178	0.338	0.302371708492178	0.807	0.687	NA
CCER1	0.331	-0.256937318623916	0.338	-0.256937318623916	0.943	0.939	NA
MEPCE	0.331	-0.270817694510765	0.338	-0.270817694510765	0.909	0.949	NA
ABCD4	0.331	-0.325857909919704	0.338	-0.325857909919704	0.625	0.828	NA
RPL26	0.331	-0.347681502090118	0.338	-0.347681502090118	1	0.96	NA
PPIG	0.331	-0.353675295180943	0.338	-0.353675295180943	0.977	0.97	NA
RPL11	0.331	-0.36922164940884	0.338	-0.36922164940884	1	0.97	NA
DPF3	0.331	-0.386905891540568	0.338	-0.386905891540568	0.989	0.929	NA
SNRPFP2	0.331	-0.440303299188835	0.338	-0.440303299188835	1	0.97	NA
PCDHB5	0.331	-0.762041610486079	0.338	-0.762041610486079	1	0.99	NA
ESD	0.668	0.298185434861794	0.336	0.298185434861794	0.955	0.899	NA
PFDN2	0.668	0.281846058509417	0.336	0.281846058509417	1	0.818	NA
PHLPP1	0.668	0.27272092303131	0.336	0.27272092303131	0.898	0.848	NA
SREBF2	0.332	-0.291959690050247	0.336	-0.291959690050247	0.375	0.616	NA
G6PD	0.332	-0.352697663101053	0.336	-0.352697663101053	0.682	0.798	NA
XBP1	0.332	-0.406465278980734	0.336	-0.406465278980734	0.614	0.737	NA
CCS	0.332	-0.463845513602459	0.336	-0.463845513602459	0.5	0.727	NA
CKB	0.332	-0.488421213593736	0.336	-0.488421213593736	0.955	0.919	NA
POLE	0.332	-0.9999551859036	0.336	-0.9999551859036	1	1	NA
FABP7	0.667	0.29772065225046	0.334	0.29772065225046	0.466	0.182	NA
SMIM10L1	0.667	0.275927774231964	0.334	0.275927774231964	0.92	0.707	NA
TUBGCP2	0.667	0.264940417618221	0.334	0.264940417618221	0.955	0.848	NA
CCDC138	0.667	0.264042815838628	0.334	0.264042815838628	0.83	0.576	NA
CD53	0.333	-0.26507732051482	0.334	-0.26507732051482	0.216	0.495	NA
SYDE1	0.333	-0.282747984952589	0.334	-0.282747984952589	0.943	0.939	NA
STAC2	0.333	-0.318928569953756	0.334	-0.318928569953756	0.977	0.96	NA
HIKESHI	0.333	-0.433744267496987	0.334	-0.433744267496987	0.58	0.778	NA
SIPA1L2	0.666	0.275016638176626	0.332	0.275016638176626	0.898	0.828	NA
ANKRD26	0.666	0.270837777710993	0.332	0.270837777710993	0.898	0.828	NA
POLR3K	0.334	-0.282108841777065	0.332	-0.282108841777065	0.25	0.545	NA
ATP5I	0.334	-0.348752794820815	0.332	-0.348752794820815	1	0.96	NA
NSMAF	0.334	-0.359309609869187	0.332	-0.359309609869187	0.67	0.737	NA
SNRPD3	0.334	-0.41705200277424	0.332	-0.41705200277424	0.898	0.859	NA
DDX21	0.334	-0.614385102125965	0.332	-0.614385102125965	0.852	0.889	NA
ZFAS1	0.665	0.255001444360793	0.33	0.255001444360793	0.898	0.697	NA
DPH7	0.335	-0.284414179787379	0.33	-0.284414179787379	0.557	0.687	NA
SIAH3	0.335	-0.331203822404584	0.33	-0.331203822404584	0.977	0.97	NA
RPA3	0.335	-0.600504024860651	0.33	-0.600504024860651	0.705	0.798	NA
ETV7	0.664	0.41665419025928	0.328	0.41665419025928	0.625	0.414	NA
FMNL2	0.336	-0.363485859882506	0.328	-0.363485859882506	0.75	0.899	NA
HINT1	0.336	-0.394128374261051	0.328	-0.394128374261051	1	0.879	NA
CRNDE	0.663	0.269717014755867	0.326	0.269717014755867	0.716	0.566	NA
ZNF682	0.337	-0.263678407507101	0.326	-0.263678407507101	0.318	0.556	NA
PRAF2	0.337	-0.267297194787259	0.326	-0.267297194787259	0.227	0.525	NA
MYO15B	0.337	-0.283476415179922	0.326	-0.283476415179922	0.92	0.919	NA
AC118344.2	0.337	-0.303104268671453	0.326	-0.303104268671453	0.943	0.929	NA
